PAT,pat,RED,red,IR,ir,TEMP,temp,env,real_imp,img_imp,REAL_IMP,IMG_IMP
,28393,,17672,,23364,,,,,,,
,28383,,17673,,23368,,,,,,,
,28389,,17674,,23361,,,,,,,
,28386,,17665,,23369,,,,,,,
,28386,,17662,,23357,,,,,,,
,28382,,17668,,23371,,,,,,,
,28382,,17672,,23368,,,,,,,
,28379,,17668,,23342,,,,,,,
,28378,,17670,,23362,,,,,,,
,28378,,17673,,23364,,,,,,,
,28376,,17677,,23372,,,,,,,
,28367,,17669,,23371,,,,,,,
,28367,,17668,,23369,,,,,,,
,28369,,17671,,23364,,,,,,,
,28366,,17674,,23366,,,,,,,
,28356,,17675,,23370,,,,,,,
,28361,,17677,,23369,,,,,,,
,28355,,17673,,23369,,,,,,,
,28355,,17670,,23370,,,,,,,
,28353,,17674,,23368,,,,,,,
,28348,,17680,,23368,,,,,,,
,28350,,17679,,23369,,,,,,,
,28348,,17672,,23360,,,,,,,
,28344,,17679,,23370,,,,,,,
,28344,,17676,,23370,,,,,,,
,28341,,17672,,23368,,,,,,,
,28328,,17672,,23367,,,,,,,
,28330,,17677,,23383,,,,,,,
,28329,,17678,,23367,,,,,,,
,28327,,17679,,23379,,,,,,,
,28327,,17678,,23384,,,,,,,
,28329,,17668,,23369,,,,,,,
,28314,,17689,,23383,,,,,,,
,28330,,17678,,23388,,,,,,,
,28324,,17685,,23395,,,,,,,
,28326,,17679,,23391,,,,,,,
,28326,,17682,,23394,,,,,,,
,28325,,17670,,23370,,,,,,,
,28331,,17685,,23386,,,,,,,
,28328,,17690,,23406,,,,,,,
,28323,,17692,,23403,,,,,,,
,28317,,17687,,23397,,,,,,,
,28317,,17679,,23370,,,,,,,
,28318,,17684,,23401,,,,,,,
,28310,,17681,,23405,,,,,,,
,28313,,17682,,23402,,,,,,,
,28313,,17677,,23397,,,,,,,
,28324,,17669,,23383,,,,,,,
,28324,,17679,,23379,,,,,,,
,28356,,17664,,23357,,,,,,,
,28370,,17664,,23333,,,,,,,
,28406,,17664,,23312,,,,,,,
,28417,,17661,,23312,,,,,,,
,28429,,17673,,23301,,,,,,,
,28429,,17679,,23391,,,,,,,
,28435,,17686,,23300,,,,,,,
,28437,,17696,,23308,,,,,,,
,28437,,17707,,23327,,,,,,,
,28441,,17726,,23332,,,,,,,
,28434,,17718,,23334,,,,,,,
,28434,,17687,,23397,,,,,,,
,28429,,17736,,23336,,,,,,,
,28435,,17736,,23341,,,,,,,
,28435,,17727,,23341,,,,,,,
,28435,,17734,,23345,,,,,,,
,28433,,17737,,23351,,,,,,,
,28433,,17669,,23383,,,,,,,
,28423,,17725,,23342,,,,,,,
,28422,,17733,,23342,,,,,,,
,28433,,17731,,23347,,,,,,,
,28421,,17735,,23336,,,,,,,
,28416,,17729,,23344,,,,,,,
,28416,,17673,,23301,,,,,,,
,28422,,17729,,23334,,,,,,,
,28420,,17731,,23336,,,,,,,
,28412,,17721,,23325,,,,,,,
,28410,,17724,,23334,,,,,,,
,28391,,17727,,23325,,,,,,,
,28391,,17718,,23334,,,,,,,
,28391,,17722,,23342,,,,,,,
,28390,,17715,,23329,,,,,,,
,28391,,17716,,23322,,,,,,,
,28391,,17710,,23321,,,,,,,
,28397,,17710,,23331,,,,,,,
,28397,,17737,,23351,,,,,,,
,28393,,17709,,23319,,,,,,,
,28374,,17717,,23314,,,,,,,
,28389,,17710,,23313,,,,,,,
,28374,,17708,,23316,,,,,,,
,28375,,17707,,23314,,,,,,,
,28375,,17729,,23344,,,,,,,
,28364,,17708,,23319,,,,,,,
,28376,,17716,,23320,,,,,,,
,28365,,17708,,23308,,,,,,,
,28374,,17706,,23304,,,,,,,
,28368,,17713,,23314,,,,,,,
,28368,,17727,,23325,,,,,,,
,28365,,17708,,23315,,,,,,,
,28361,,17710,,23319,,,,,,,
,28362,,17714,,23318,,,,,,,
,28360,,17713,,23315,,,,,,,
,28352,,17715,,23312,,,,,,,
,28352,,17710,,23331,,,,,,,
,28353,,17718,,23306,,,,,,,
,28357,,17710,,23318,,,,,,,
,28359,,17719,,23323,,,,,,,
,28361,,17713,,23313,,,,,,,
,28357,,17707,,23310,,,,,,,
,28357,,17707,,23314,,,,,,,
,28365,,17714,,23324,,,,,,,
,28359,,17716,,23325,,,,,,,
,28361,,17709,,23333,,,,,,,
,28352,,17712,,23323,,,,,,,
,28353,,17702,,23319,,,,,,,
,28353,,17713,,23314,,,,,,,
,28352,,17711,,23329,,,,,,,
,28357,,17712,,23333,,,,,,,
,28351,,17713,,23330,,,,,,,
,28348,,17718,,23336,,,,,,,
,28365,,17713,,23334,,,,,,,
,28365,,17715,,23312,,,,,,,
,28360,,17718,,23338,,,,,,,
,28351,,17719,,23329,,,,,,,
,28351,,17715,,23325,,,,,,,
,28352,,17709,,23329,,,,,,,
,28358,,17706,,23325,,,,,,,
,28358,,17707,,23310,,,,,,,
,28351,,17709,,23339,,,,,,,
,28345,,17714,,23324,,,,,,,
,28347,,17723,,23343,,,,,,,
,28345,,17720,,23360,,,,,,,
,28332,,17719,,23365,,,,,,,
,28332,,17715,,23356,,,,,,,
,28328,,17702,,23319,,,,,,,
,28327,,17720,,23364,,,,,,,
,28329,,17720,,23356,,,,,,,
,28315,,17717,,23364,,,,,,,
,28317,,17719,,23370,,,,,,,
,28317,,17718,,23358,,,,,,,
,28317,,17713,,23334,,,,,,,
,28304,,17723,,23372,,,,,,,
,28302,,17723,,23374,,,,,,,
,28294,,17710,,23375,,,,,,,
,28285,,17723,,23375,,,,,,,
,28285,,17725,,23377,,,,,,,
,28279,,17706,,23325,,,,,,,
,28276,,17731,,23371,,,,,,,
,28273,,17731,,23380,,,,,,,
,28268,,17731,,23386,,,,,,,
,28263,,17734,,23383,,,,,,,
,28263,,17732,,23387,,,,,,,
,28260,,17715,,23356,,,,,,,
,28253,,17730,,23388,,,,,,,
,28254,,17729,,23388,,,,,,,
,28248,,17717,,23387,,,,,,,
,28268,,17710,,23377,,,,,,,
,28268,,17705,,23351,,,,,,,
,28283,,17718,,23358,,,,,,,
,28320,,17702,,23326,,,,,,,
,28339,,17698,,23314,,,,,,,
,28365,,17692,,23307,,,,,,,
,28384,,17707,,23289,,,,,,,
,28384,,17710,,23282,,,,,,,
,28401,,17725,,23377,,,,,,,
,28387,,17721,,23296,,,,,,,
,28406,,17740,,23299,,,,,,,
,28400,,17748,,23307,,,,,,,
,28408,,17749,,23310,,,,,,,
,28408,,17734,,23383,,,,,,,
,28409,,17757,,23307,,,,,,,
,28408,,17765,,23312,,,,,,,
,28411,,17764,,23318,,,,,,,
,28407,,17768,,23308,,,,,,,
,28403,,17763,,23321,,,,,,,
,28403,,17710,,23377,,,,,,,
,28394,,17765,,23321,,,,,,,
,28385,,17765,,23319,,,,,,,
,28391,,17765,,23313,,,,,,,
,28388,,17760,,23323,,,,,,,
,28373,,17760,,23320,,,,,,,
,28373,,17707,,23289,,,,,,,
,28385,,17760,,23321,,,,,,,
,28370,,17758,,23317,,,,,,,
,28366,,17756,,23322,,,,,,,
,28364,,17760,,23322,,,,,,,
,28358,,17750,,23315,,,,,,,
,28358,,17749,,23310,,,,,,,
,28359,,17746,,23316,,,,,,,
,28356,,17744,,23302,,,,,,,
,28377,,17744,,23302,,,,,,,
,28370,,17738,,23297,,,,,,,
,28382,,17735,,23302,,,,,,,
,28382,,17763,,23321,,,,,,,
,28378,,17736,,23284,,,,,,,
,28360,,17726,,23296,,,,,,,
,28377,,17727,,23285,,,,,,,
,28381,,17733,,23274,,,,,,,
,28367,,17725,,23272,,,,,,,
,28367,,17760,,23320,,,,,,,
,28376,,17730,,23281,,,,,,,
,28382,,17729,,23284,,,,,,,
,28377,,17734,,23288,,,,,,,
,28381,,17735,,23288,,,,,,,
,28368,,17735,,23282,,,,,,,
,28368,,17750,,23315,,,,,,,
,28375,,17725,,23288,,,,,,,
,28373,,17721,,23271,,,,,,,
,28385,,17726,,23266,,,,,,,
,28384,,17721,,23273,,,,,,,
,28385,,17709,,23261,,,,,,,
,28385,,17735,,23302,,,,,,,
,28388,,17717,,23272,,,,,,,
,28385,,17724,,23266,,,,,,,
,28385,,17722,,23283,,,,,,,
,28371,,17728,,23284,,,,,,,
,28365,,17717,,23271,,,,,,,
,28365,,17725,,23272,,,,,,,
,28361,,17726,,23270,,,,,,,
,28370,,17721,,23281,,,,,,,
,28362,,17722,,23268,,,,,,,
,28365,,17718,,23270,,,,,,,
,28360,,17715,,23276,,,,,,,
,28360,,17735,,23282,,,,,,,
,28358,,17724,,23280,,,,,,,
,28361,,17715,,23259,,,,,,,
,28360,,17715,,23277,,,,,,,
,28360,,17716,,23272,,,,,,,
,28357,,17712,,23279,,,,,,,
,28357,,17709,,23261,,,,,,,
,28357,,17719,,23277,,,,,,,
,28358,,17721,,23281,,,,,,,
,28354,,17719,,23271,,,,,,,
,28354,,17714,,23274,,,,,,,
,28349,,17719,,23284,,,,,,,
,28349,,17717,,23271,,,,,,,
,28348,,17714,,23281,,,,,,,
,28344,,17709,,23285,,,,,,,
,28348,,17716,,23290,,,,,,,
,28358,,17713,,23291,,,,,,,
,28345,,17723,,23291,,,,,,,
,28345,,17715,,23276,,,,,,,
,28342,,17717,,23302,,,,,,,
,28341,,17723,,23296,,,,,,,
,28337,,17722,,23302,,,,,,,
,28337,,17723,,23307,,,,,,,
,28334,,17723,,23301,,,,,,,
,28334,,17712,,23279,,,,,,,
,28331,,17721,,23296,,,,,,,
,28338,,17724,,23307,,,,,,,
,28328,,17720,,23303,,,,,,,
,28335,,17721,,23300,,,,,,,
,28331,,17715,,23309,,,,,,,
,28331,,17719,,23284,,,,,,,
,28326,,17719,,23284,,,,,,,
,28319,,17721,,23300,,,,,,,
,28321,,17718,,23308,,,,,,,
,28321,,17719,,23308,,,,,,,
,28308,,17726,,23307,,,,,,,
,28308,,17728,,23320,,,,,,,
,28303,,17723,,23291,,,,,,,
,28306,,17729,,23323,,,,,,,
,28304,,17728,,23326,,,,,,,
,28297,,17719,,23318,,,,,,,
,28296,,17718,,23321,,,,,,,
,28296,,17717,,23312,,,,,,,
,28302,,17723,,23301,,,,,,,
,28316,,17705,,23298,,,,,,,
,28337,,17702,,23274,,,,,,,
,28357,,17692,,23260,,,,,,,
,28379,,17691,,23234,,,,,,,
,28379,,17691,,23229,,,,,,,
,28398,,17715,,23309,,,,,,,
,28398,,17701,,23215,,,,,,,
,28414,,17699,,23221,,,,,,,
,28427,,17713,,23235,,,,,,,
,28424,,17735,,23247,,,,,,,
,28424,,17738,,23241,,,,,,,
,28419,,17728,,23320,,,,,,,
,28417,,17753,,23253,,,,,,,
,28413,,17755,,23261,,,,,,,
,28417,,17757,,23264,,,,,,,
,28417,,17760,,23259,,,,,,,
,28417,,17758,,23264,,,,,,,
,28415,,17717,,23312,,,,,,,
,28411,,17754,,23263,,,,,,,
,28419,,17764,,23262,,,,,,,
,28407,,17760,,23260,,,,,,,
,28409,,17759,,23262,,,,,,,
,28409,,17691,,23234,,,,,,,
,28411,,17754,,23264,,,,,,,
,28400,,17750,,23273,,,,,,,
,28401,,17752,,23263,,,,,,,
,28394,,17751,,23259,,,,,,,
,28398,,17745,,23272,,,,,,,
,28398,,17735,,23247,,,,,,,
,28399,,17748,,23269,,,,,,,
,28395,,17742,,23266,,,,,,,
,28401,,17742,,23259,,,,,,,
,28405,,17730,,23254,,,,,,,
,28395,,17736,,23260,,,,,,,
,28395,,17760,,23259,,,,,,,
,28396,,17730,,23251,,,,,,,
,28397,,17737,,23253,,,,,,,
,28401,,17743,,23251,,,,,,,
,28400,,17731,,23244,,,,,,,
,28398,,17735,,23242,,,,,,,
,28398,,17759,,23262,,,,,,,
,28398,,17734,,23242,,,,,,,
,28398,,17728,,23245,,,,,,,
,28400,,17726,,23242,,,,,,,
,28391,,17734,,23240,,,,,,,
,28378,,17721,,23246,,,,,,,
,28378,,17745,,23272,,,,,,,
,28378,,17729,,23247,,,,,,,
,28374,,17737,,23254,,,,,,,
,28374,,17728,,23253,,,,,,,
,28374,,17731,,23258,,,,,,,
,28370,,17727,,23259,,,,,,,
,28370,,17736,,23260,,,,,,,
,28369,,17728,,23261,,,,,,,
,28372,,17732,,23263,,,,,,,
,28370,,17734,,23258,,,,,,,
,28367,,17729,,23263,,,,,,,
,28367,,17731,,23260,,,,,,,
,28367,,17735,,23242,,,,,,,
,28361,,17725,,23263,,,,,,,
,28360,,17732,,23268,,,,,,,
,28355,,17734,,23274,,,,,,,
,28343,,17732,,23262,,,,,,,
,28345,,17731,,23272,,,,,,,
,28345,,17721,,23246,,,,,,,
,28339,,17730,,23266,,,,,,,
,28332,,17730,,23269,,,,,,,
,28337,,17736,,23271,,,,,,,
,28323,,17732,,23272,,,,,,,
,28315,,17723,,23265,,,,,,,
,28315,,17727,,23259,,,,,,,
,28312,,17732,,23275,,,,,,,
,28323,,17737,,23284,,,,,,,
,28318,,17728,,23295,,,,,,,
,28316,,17735,,23282,,,,,,,
,28311,,17730,,23286,,,,,,,
,28311,,17731,,23260,,,,,,,
,28311,,17734,,23286,,,,,,,
,28306,,17730,,23276,,,,,,,
,28313,,17732,,23289,,,,,,,
,28310,,17745,,23290,,,,,,,
,28307,,17729,,23300,,,,,,,
,28307,,17731,,23272,,,,,,,
,28308,,17730,,23293,,,,,,,
,28308,,17738,,23309,,,,,,,
,28307,,17739,,23306,,,,,,,
,28306,,17740,,23307,,,,,,,
,28301,,17732,,23305,,,,,,,
,28301,,17723,,23265,,,,,,,
,28302,,17738,,23315,,,,,,,
,28304,,17737,,23315,,,,,,,
,28308,,17736,,23324,,,,,,,
,28292,,17741,,23319,,,,,,,
,28303,,17741,,23315,,,,,,,
,28303,,17730,,23286,,,,,,,
,28305,,17742,,23323,,,,,,,
,28301,,17743,,23320,,,,,,,
,28312,,17744,,23323,,,,,,,
,28302,,17739,,23328,,,,,,,
,28302,,17743,,23324,,,,,,,
,28302,,17729,,23300,,,,,,,
,28301,,17739,,23329,,,,,,,
,28299,,17750,,23338,,,,,,,
,28294,,17742,,23323,,,,,,,
,28299,,17741,,23330,,,,,,,
,28287,,17744,,23333,,,,,,,
,28287,,17732,,23305,,,,,,,
,28299,,17742,,23330,,,,,,,
,28297,,17743,,23349,,,,,,,
,28300,,17747,,23337,,,,,,,
,28287,,17739,,23324,,,,,,,
,28291,,17741,,23319,,,,,,,
,28291,,17726,,23307,,,,,,,
,28307,,17741,,23315,,,,,,,
,28329,,17721,,23285,,,,,,,
,28362,,17716,,23266,,,,,,,
,28384,,17708,,23240,,,,,,,
,28404,,17712,,23228,,,,,,,
,28404,,17715,,23219,,,,,,,
,28426,,17743,,23324,,,,,,,
,28432,,17719,,23224,,,,,,,
,28427,,17738,,23230,,,,,,,
,28425,,17750,,23242,,,,,,,
,28414,,17761,,23259,,,,,,,
,28414,,17773,,23259,,,,,,,
,28401,,17744,,23333,,,,,,,
,28390,,17771,,23277,,,,,,,
,28400,,17769,,23272,,,,,,,
,28397,,17778,,23280,,,,,,,
,28385,,17775,,23289,,,,,,,
,28385,,17776,,23294,,,,,,,
,28382,,17726,,23307,,,,,,,
,28401,,17771,,23286,,,,,,,
,28379,,17767,,23293,,,,,,,
,28380,,17762,,23284,,,,,,,
,28370,,17767,,23282,,,,,,,
,28370,,17761,,23285,,,,,,,
,28370,,17715,,23219,,,,,,,
,28368,,17762,,23287,,,,,,,
,28369,,17762,,23286,,,,,,,
,28367,,17763,,23283,,,,,,,
,28367,,17766,,23291,,,,,,,
,28367,,17762,,23296,,,,,,,
,28360,,17773,,23259,,,,,,,
,28356,,17763,,23281,,,,,,,
,28356,,17761,,23279,,,,,,,
,28358,,17756,,23278,,,,,,,
,28356,,17762,,23271,,,,,,,
,28356,,17775,,23289,,,,,,,
,28356,,17753,,23279,,,,,,,
,28348,,17753,,23264,,,,,,,
,28357,,17750,,23283,,,,,,,
,28357,,17756,,23273,,,,,,,
,28348,,17755,,23275,,,,,,,
,28348,,17767,,23282,,,,,,,
,28349,,17749,,23280,,,,,,,
,28347,,17752,,23280,,,,,,,
,28343,,17747,,23280,,,,,,,
,28343,,17751,,23270,,,,,,,
,28342,,17742,,23270,,,,,,,
,28342,,17766,,23291,,,,,,,
,28345,,17749,,23274,,,,,,,
,28341,,17746,,23282,,,,,,,
,28345,,17747,,23269,,,,,,,
,28341,,17749,,23277,,,,,,,
,28341,,17747,,23284,,,,,,,
,28341,,17762,,23271,,,,,,,
,28333,,17748,,23277,,,,,,,
,28327,,17746,,23287,,,,,,,
,28320,,17754,,23285,,,,,,,
,28336,,17748,,23282,,,,,,,
,28329,,17748,,23289,,,,,,,
,28329,,17755,,23275,,,,,,,
,28322,,17746,,23287,,,,,,,
,28322,,17745,,23287,,,,,,,
,28324,,17748,,23293,,,,,,,
,28316,,17749,,23299,,,,,,,
,28311,,17746,,23298,,,,,,,
,28311,,17742,,23270,,,,,,,
,28312,,17744,,23295,,,,,,,
,28312,,17748,,23303,,,,,,,
,28312,,17751,,23300,,,,,,,
,28310,,17752,,23305,,,,,,,
,28309,,17749,,23304,,,,,,,
,28309,,17747,,23284,,,,,,,
,28315,,17750,,23318,,,,,,,
,28306,,17746,,23324,,,,,,,
,28307,,17754,,23328,,,,,,,
,28303,,17753,,23334,,,,,,,
,28307,,17752,,23319,,,,,,,
,28307,,17748,,23289,,,,,,,
,28302,,17754,,23330,,,,,,,
,28296,,17759,,23332,,,,,,,
,28298,,17753,,23332,,,,,,,
,28296,,17753,,23339,,,,,,,
,28287,,17757,,23340,,,,,,,
,28287,,17746,,23298,,,,,,,
,28282,,17748,,23342,,,,,,,
,28272,,17756,,23343,,,,,,,
,28271,,17759,,23335,,,,,,,
,28262,,17758,,23344,,,,,,,
,28259,,17765,,23342,,,,,,,
,28259,,17749,,23304,,,,,,,
,28262,,17757,,23359,,,,,,,
,28262,,17765,,23353,,,,,,,
,28250,,17764,,23349,,,,,,,
,28248,,17756,,23365,,,,,,,
,28239,,17763,,23360,,,,,,,
,28239,,17752,,23319,,,,,,,
,28243,,17764,,23359,,,,,,,
,28238,,17759,,23369,,,,,,,
,28229,,17766,,23372,,,,,,,
,28228,,17761,,23379,,,,,,,
,28222,,17769,,23376,,,,,,,
,28222,,17757,,23340,,,,,,,
,28223,,17773,,23376,,,,,,,
,28215,,17768,,23392,,,,,,,
,28221,,17767,,23385,,,,,,,
,28238,,17764,,23396,,,,,,,
,28227,,17763,,23389,,,,,,,
,28227,,17765,,23342,,,,,,,
,28230,,17769,,23396,,,,,,,
,28228,,17763,,23384,,,,,,,
,28234,,17755,,23381,,,,,,,
,28244,,17747,,23368,,,,,,,
,28268,,17737,,23335,,,,,,,
,28268,,17763,,23360,,,,,,,
,28291,,17727,,23320,,,,,,,
,28325,,17724,,23296,,,,,,,
,28353,,17732,,23278,,,,,,,
,28366,,17735,,23278,,,,,,,
,28369,,17746,,23270,,,,,,,
,28369,,17769,,23376,,,,,,,
,28385,,17753,,23287,,,,,,,
,28383,,17765,,23293,,,,,,,
,28389,,17773,,23313,,,,,,,
,28372,,17767,,23385,,,,,,,
,28371,,17785,,23311,,,,,,,
,28371,,17788,,23323,,,,,,,
,28372,,17763,,23389,,,,,,,
,28374,,17791,,23328,,,,,,,
,28374,,17793,,23333,,,,,,,
,28374,,17785,,23336,,,,,,,
,28367,,17795,,23341,,,,,,,
,28367,,17790,,23339,,,,,,,
,28351,,17737,,23335,,,,,,,
,28344,,17781,,23338,,,,,,,
,28340,,17780,,23334,,,,,,,
,28341,,17778,,23331,,,,,,,
,28341,,17780,,23342,,,,,,,
,28341,,17785,,23336,,,,,,,
,28338,,17746,,23270,,,,,,,
,28330,,17777,,23336,,,,,,,
,28339,,17776,,23342,,,,,,,
,28308,,17770,,23340,,,,,,,
,28304,,17777,,23336,,,,,,,
,28304,,17764,,23334,,,,,,,
,28306,,17788,,23323,,,,,,,
,28299,,17767,,23327,,,,,,,
,28296,,17760,,23316,,,,,,,
,28306,,17759,,23319,,,,,,,
,28297,,17761,,23315,,,,,,,
,28297,,17759,,23316,,,,,,,
,28297,,17790,,23339,,,,,,,
,28293,,17759,,23315,,,,,,,
,28295,,17756,,23318,,,,,,,
,28296,,17755,,23312,,,,,,,
,28300,,17749,,23308,,,,,,,
,28300,,17748,,23318,,,,,,,
,28303,,17785,,23336,,,,,,,
,28307,,17753,,23311,,,,,,,
,28330,,17755,,23308,,,,,,,
,28325,,17753,,23319,,,,,,,
,28312,,17755,,23316,,,,,,,
,28312,,17777,,23336,,,,,,,
,28313,,17759,,23315,,,,,,,
,28312,,17758,,23319,,,,,,,
,28310,,17753,,23327,,,,,,,
,28314,,17746,,23318,,,,,,,
,28314,,17744,,23327,,,,,,,
,28314,,17761,,23315,,,,,,,
,28313,,17752,,23333,,,,,,,
,28309,,17747,,23322,,,,,,,
,28318,,17756,,23336,,,,,,,
,28307,,17754,,23329,,,,,,,
,28302,,17754,,23329,,,,,,,
,28302,,17749,,23308,,,,,,,
,28314,,17755,,23328,,,,,,,
,28318,,17754,,23327,,,,,,,
,28313,,17755,,23336,,,,,,,
,28305,,17763,,23335,,,,,,,
,28296,,17759,,23340,,,,,,,
,28296,,17755,,23316,,,,,,,
,28303,,17757,,23334,,,,,,,
,28300,,17752,,23335,,,,,,,
,28296,,17753,,23336,,,,,,,
,28293,,17760,,23340,,,,,,,
,28290,,17757,,23341,,,,,,,
,28290,,17744,,23327,,,,,,,
,28272,,17756,,23350,,,,,,,
,28277,,17755,,23355,,,,,,,
,28278,,17757,,23357,,,,,,,
,28274,,17761,,23349,,,,,,,
,28268,,17750,,23354,,,,,,,
,28268,,17754,,23329,,,,,,,
,28274,,17754,,23362,,,,,,,
,28247,,17756,,23362,,,,,,,
,28251,,17759,,23358,,,,,,,
,28253,,17760,,23370,,,,,,,
,28237,,17758,,23369,,,,,,,
,28237,,17759,,23340,,,,,,,
,28232,,17754,,23365,,,,,,,
,28233,,17757,,23378,,,,,,,
,28232,,17759,,23372,,,,,,,
,28232,,17758,,23374,,,,,,,
,28227,,17766,,23376,,,,,,,
,28227,,17757,,23341,,,,,,,
,28235,,17759,,23388,,,,,,,
,28226,,17755,,23388,,,,,,,
,28230,,17766,,23396,,,,,,,
,28225,,17765,,23393,,,,,,,
,28210,,17766,,23393,,,,,,,
,28210,,17750,,23354,,,,,,,
,28216,,17773,,23392,,,,,,,
,28230,,17769,,23395,,,,,,,
,28213,,17756,,23395,,,,,,,
,28225,,17761,,23384,,,,,,,
,28216,,17757,,23373,,,,,,,
,28216,,17758,,23369,,,,,,,
,28223,,17740,,23357,,,,,,,
,28231,,17735,,23343,,,,,,,
,28265,,17726,,23332,,,,,,,
,28298,,17723,,23303,,,,,,,
,28306,,17725,,23279,,,,,,,
,28306,,17766,,23376,,,,,,,
,28320,,17724,,23272,,,,,,,
,28331,,17735,,23276,,,,,,,
,28337,,17748,,23296,,,,,,,
,28343,,17751,,23298,,,,,,,
,28343,,17758,,23312,,,,,,,
,28343,,17766,,23393,,,,,,,
,28342,,17774,,23318,,,,,,,
,28327,,17779,,23319,,,,,,,
,28331,,17773,,23319,,,,,,,
,28332,,17777,,23335,,,,,,,
,28317,,17781,,23325,,,,,,,
,28317,,17757,,23373,,,,,,,
,28317,,17778,,23337,,,,,,,
,28315,,17781,,23329,,,,,,,
,28316,,17775,,23346,,,,,,,
,28317,,17766,,23339,,,,,,,
,28307,,17775,,23330,,,,,,,
,28307,,17725,,23279,,,,,,,
,28301,,17781,,23334,,,,,,,
,28301,,17762,,23328,,,,,,,
,28306,,17771,,23345,,,,,,,
,28301,,17763,,23343,,,,,,,
,28309,,17767,,23344,,,,,,,
,28309,,17758,,23312,,,,,,,
,28312,,17772,,23346,,,,,,,
,28313,,17767,,23342,,,,,,,
,28310,,17779,,23319,,,,,,,
,28306,,17765,,23353,,,,,,,
,28300,,17760,,23349,,,,,,,
,28300,,17765,,23341,,,,,,,
,28296,,17781,,23325,,,,,,,
,28292,,17756,,23340,,,,,,,
,28293,,17758,,23330,,,,,,,
,28292,,17764,,23338,,,,,,,
,28293,,17756,,23334,,,,,,,
,28293,,17754,,23331,,,,,,,
,28295,,17775,,23330,,,,,,,
,28294,,17760,,23328,,,,,,,
,28298,,17750,,23335,,,,,,,
,28290,,17751,,23332,,,,,,,
,28299,,17750,,23341,,,,,,,
,28299,,17748,,23340,,,,,,,
,28297,,17767,,23344,,,,,,,
,28297,,17750,,23347,,,,,,,
,28290,,17750,,23333,,,,,,,
,28293,,17748,,23349,,,,,,,
,28295,,17748,,23342,,,,,,,
,28295,,17750,,23354,,,,,,,
,28285,,17765,,23341,,,,,,,
,28287,,17746,,23356,,,,,,,
,28276,,17751,,23355,,,,,,,
,28275,,17753,,23362,,,,,,,
,28274,,17751,,23346,,,,,,,
,28274,,17746,,23353,,,,,,,
,28263,,17754,,23331,,,,,,,
,28265,,17745,,23358,,,,,,,
,28286,,17749,,23362,,,,,,,
,28279,,17755,,23361,,,,,,,
,28272,,17751,,23364,,,,,,,
,28272,,17749,,23374,,,,,,,
,28268,,17748,,23340,,,,,,,
,28267,,17758,,23374,,,,,,,
,28266,,17755,,23376,,,,,,,
,28254,,17749,,23377,,,,,,,
,28258,,17756,,23386,,,,,,,
,28258,,17748,,23342,,,,,,,
,28249,,17756,,23390,,,,,,,
,28254,,17757,,23388,,,,,,,
,28261,,17760,,23382,,,,,,,
,28251,,17755,,23386,,,,,,,
,28245,,17756,,23387,,,,,,,
,28245,,17751,,23346,,,,,,,
,28245,,17753,,23384,,,,,,,
,28247,,17759,,23401,,,,,,,
,28247,,17760,,23393,,,,,,,
,28243,,17758,,23408,,,,,,,
,28244,,17757,,23405,,,,,,,
,28244,,17751,,23364,,,,,,,
,28244,,17759,,23409,,,,,,,
,28240,,17756,,23419,,,,,,,
,28238,,17777,,23416,,,,,,,
,28241,,17771,,23425,,,,,,,
,28232,,17769,,23422,,,,,,,
,28232,,17756,,23386,,,,,,,
,28225,,17765,,23422,,,,,,,
,28219,,17768,,23420,,,,,,,
,28218,,17767,,23422,,,,,,,
,28225,,17766,,23429,,,,,,,
,28220,,17762,,23433,,,,,,,
,28220,,17756,,23387,,,,,,,
,28214,,17757,,23433,,,,,,,
,28212,,17764,,23433,,,,,,,
,28213,,17762,,23434,,,,,,,
,28215,,17767,,23444,,,,,,,
,28205,,17764,,23438,,,,,,,
,28205,,17757,,23405,,,,,,,
,28188,,17761,,23440,,,,,,,
,28192,,17767,,23444,,,,,,,
,28196,,17772,,23446,,,,,,,
,28200,,17752,,23433,,,,,,,
,28199,,17750,,23419,,,,,,,
,28199,,17769,,23422,,,,,,,
,28205,,17744,,23404,,,,,,,
,28234,,17739,,23393,,,,,,,
,28262,,17730,,23367,,,,,,,
,28301,,17731,,23362,,,,,,,
,28304,,17726,,23347,,,,,,,
,28304,,17762,,23433,,,,,,,
,28305,,17734,,23347,,,,,,,
,28319,,17740,,23348,,,,,,,
,28326,,17749,,23350,,,,,,,
,28325,,17759,,23357,,,,,,,
,28327,,17760,,23365,,,,,,,
,28327,,17764,,23438,,,,,,,
,28321,,17768,,23375,,,,,,,
,28313,,17768,,23372,,,,,,,
,28307,,17771,,23382,,,,,,,
,28307,,17768,,23385,,,,,,,
,28298,,17769,,23379,,,,,,,
,28298,,17750,,23419,,,,,,,
,28298,,17774,,23393,,,,,,,
,28297,,17774,,23392,,,,,,,
,28296,,17769,,23386,,,,,,,
,28298,,17764,,23394,,,,,,,
,28290,,17774,,23380,,,,,,,
,28290,,17726,,23347,,,,,,,
,28291,,17773,,23386,,,,,,,
,28275,,17755,,23392,,,,,,,
,28282,,17766,,23399,,,,,,,
,28273,,17760,,23394,,,,,,,
,28272,,17763,,23388,,,,,,,
,28272,,17760,,23365,,,,,,,
,28275,,17760,,23385,,,,,,,
