,PData,SData,TData,BData,EData,PCData,SCData,TCData,BCData,WData,WCData,YData,YCData
228,,20936.0,3392.0,28240,2848.0,15951.0,26304.0,3432.0,26808.0,65426.0,65303.0,65116.0,62077.0
229,,20944.0,3394.0,28216,2848.0,15910.0,26288.0,3432.0,26808.0,65492.0,65460.0,65446.0,62554.0
230,,20928.0,3389.0,28264,2848.0,15939.0,26272.0,3431.0,26816.0,2136.0,59727.0,65052.0,62544.0
231,,20920.0,3392.0,28248,2851.0,15933.0,26296.0,3432.0,26832.0,1647.0,60967.0,65219.0,62262.0
232,,20928.0,3392.0,28240,2848.0,15930.0,26264.0,3431.0,26808.0,1710.0,60782.0,65227.0,62229.0
233,,20920.0,3392.0,28256,2848.0,15923.0,26256.0,3434.0,26832.0,1723.0,61672.0,65518.0,62471.0
234,,20936.0,3389.0,28232,2849.0,15931.0,26216.0,3437.0,26832.0,2226.0,60229.0,65173.0,62554.0
235,,20920.0,3391.0,28224,2846.0,15947.0,26224.0,3434.0,26832.0,1611.0,61117.0,65241.0,62589.0
236,,20912.0,3394.0,28224,2849.0,15950.0,26200.0,3434.0,26824.0,2045.0,60467.0,64909.0,62337.0
237,,20928.0,3394.0,28216,2849.0,15943.0,26176.0,3432.0,26800.0,55.0,64508.0,32.0,62181.0
238,,20896.0,3395.0,28256,2848.0,15943.0,26168.0,3432.0,26840.0,2228.0,59615.0,65220.0,62578.0
239,,20928.0,3392.0,28224,2846.0,15922.0,26128.0,3432.0,26848.0,1998.0,60235.0,23.0,62247.0
240,,20928.0,3394.0,28264,2848.0,15931.0,26160.0,3434.0,26864.0,2558.0,59033.0,65166.0,62569.0
241,,20912.0,3391.0,28240,2848.0,15923.0,26128.0,3432.0,26864.0,1818.0,60334.0,66.0,62263.0
242,,20920.0,3392.0,28240,2848.0,15929.0,26144.0,3431.0,26856.0,1960.0,60760.0,65053.0,62606.0
243,,20896.0,3394.0,28208,2849.0,15943.0,26112.0,3432.0,26872.0,2298.0,60722.0,65466.0,61910.0
244,,20912.0,3394.0,28232,2849.0,15942.0,26136.0,3432.0,26856.0,2513.0,59226.0,65404.0,62578.0
245,,20904.0,3392.0,28240,2848.0,15941.0,26128.0,3435.0,26872.0,2532.0,58633.0,64903.0,62460.0
246,,20936.0,3394.0,28232,2848.0,15946.0,26104.0,3435.0,26896.0,2419.0,58968.0,65057.0,62024.0
247,,20920.0,3391.0,28224,2848.0,15938.0,26104.0,3432.0,26888.0,2670.0,58468.0,64765.0,62181.0
248,,20896.0,3394.0,28248,2849.0,15933.0,26080.0,3432.0,26872.0,2419.0,58926.0,65443.0,61841.0
249,,20912.0,3394.0,28232,2849.0,15910.0,26072.0,3435.0,26872.0,2662.0,58479.0,64805.0,62517.0
250,,20904.0,3394.0,28224,2851.0,15943.0,26048.0,3431.0,26888.0,2616.0,59318.0,65216.0,61783.0
251,,20896.0,3394.0,28208,2849.0,15937.0,26016.0,3435.0,26896.0,2119.0,59647.0,64800.0,62517.0
252,,20888.0,3395.0,28224,2848.0,15936.0,26040.0,3434.0,26880.0,1828.0,60659.0,65093.0,61797.0
253,,20904.0,3391.0,28240,2848.0,15930.0,26048.0,3434.0,26880.0,2181.0,60868.0,65048.0,61834.0
254,,20896.0,3394.0,28232,2849.0,15928.0,26032.0,3435.0,26888.0,1857.0,60190.0,49.0,62152.0
255,,20912.0,3391.0,28240,2848.0,15950.0,26016.0,3435.0,26904.0,1859.0,61049.0,65175.0,62580.0
256,,20880.0,3392.0,28248,2848.0,15949.0,26000.0,3435.0,26888.0,2043.0,59383.0,64869.0,62331.0
257,,20848.0,3394.0,28248,2848.0,15946.0,25992.0,3432.0,26912.0,2089.0,60849.0,65502.0,62551.0
258,,20856.0,3391.0,28248,2851.0,15948.0,25968.0,3434.0,26912.0,100.0,64584.0,65187.0,62601.0
259,,20848.0,3395.0,28248,2849.0,15910.0,25984.0,3435.0,26904.0,509.0,64695.0,10.0,62543.0
260,,20872.0,3392.0,28272,2846.0,15932.0,25960.0,3435.0,26936.0,2230.0,58753.0,65017.0,62542.0
261,,20824.0,3394.0,28248,2848.0,15921.0,25968.0,3434.0,26928.0,2199.0,58926.0,65242.0,62317.0
262,,20856.0,3391.0,28264,2848.0,15930.0,25936.0,3435.0,26936.0,2372.0,60422.0,65182.0,62267.0
263,,20816.0,3392.0,28248,2849.0,15931.0,25944.0,3434.0,26920.0,271.0,64094.0,93.0,62112.0
264,,20800.0,3392.0,28256,2848.0,15933.0,25888.0,3434.0,26912.0,2092.0,60210.0,65420.0,62660.0
265,,20816.0,3392.0,28272,2849.0,15966.0,25896.0,3434.0,26928.0,1753.0,60507.0,64999.0,61912.0
266,,20792.0,3395.0,28288,2849.0,15963.0,25904.0,3435.0,26920.0,2653.0,59055.0,65251.0,62178.0
267,,20832.0,3392.0,28256,2848.0,15970.0,25896.0,3435.0,26936.0,469.0,64101.0,65401.0,61870.0
268,,20808.0,3389.0,28248,2851.0,15965.0,25856.0,3435.0,26952.0,2522.0,58782.0,13.0,62301.0
269,,20768.0,3392.0,28280,2849.0,15925.0,25856.0,3435.0,26920.0,2221.0,58532.0,64773.0,62334.0
270,,20792.0,3394.0,28264,2848.0,15949.0,25848.0,3435.0,26952.0,2620.0,58711.0,65186.0,62179.0
271,,20784.0,3392.0,28280,2848.0,15941.0,25840.0,3432.0,26936.0,2114.0,60184.0,65127.0,61817.0
272,,20768.0,3392.0,28256,2851.0,15935.0,25832.0,3435.0,26968.0,2509.0,59257.0,21.0,61950.0
273,,20760.0,3392.0,28288,2849.0,15933.0,25848.0,3434.0,26952.0,2333.0,60612.0,64920.0,61891.0
274,,20776.0,3392.0,28264,2849.0,15935.0,25888.0,3432.0,26936.0,2667.0,58911.0,65217.0,61910.0
275,,20752.0,3394.0,28312,2849.0,15965.0,25880.0,3434.0,26928.0,180.0,64132.0,64949.0,62623.0
276,,20752.0,3392.0,28280,2851.0,15964.0,25944.0,3437.0,26896.0,2630.0,59058.0,64844.0,62395.0
277,,20728.0,3391.0,28296,2846.0,15956.0,25992.0,3435.0,26896.0,2706.0,58517.0,64789.0,62098.0
278,,20696.0,3394.0,28280,2849.0,15953.0,26056.0,3435.0,26880.0,2170.0,58540.0,65247.0,62146.0
279,,20720.0,3392.0,28288,2848.0,15913.0,26128.0,3438.0,26880.0,2311.0,59008.0,64868.0,62553.0
280,,20704.0,3392.0,28296,2849.0,15933.0,26168.0,3435.0,26824.0,2186.0,59062.0,64744.0,62181.0
281,,20704.0,3394.0,28272,2846.0,15922.0,26240.0,3435.0,26832.0,2490.0,59674.0,90.0,62048.0
282,,20680.0,3392.0,28296,2848.0,15926.0,26272.0,3435.0,26808.0,1982.0,59848.0,65522.0,62594.0
283,,20624.0,3392.0,28304,2846.0,15912.0,26280.0,3437.0,26800.0,2416.0,60259.0,70.0,62482.0
284,,20680.0,3392.0,28304,2846.0,15915.0,26320.0,3437.0,26800.0,1274.0,62290.0,65217.0,62692.0
285,,20656.0,3392.0,28304,2848.0,15948.0,26328.0,3435.0,26784.0,1332.0,63329.0,71.0,62245.0
286,,20672.0,3392.0,28288,2848.0,15959.0,26344.0,3435.0,26768.0,2121.0,60645.0,65151.0,62652.0
287,,20640.0,3394.0,28304,2849.0,15956.0,26304.0,3435.0,26800.0,89.0,64214.0,65423.0,62169.0
288,,20616.0,3394.0,28320,2846.0,15952.0,26344.0,3435.0,26784.0,1867.0,60477.0,65314.0,62419.0
289,,20608.0,3392.0,28304,2848.0,15922.0,26320.0,3437.0,26792.0,1626.0,61511.0,64951.0,62038.0
290,,20648.0,3391.0,28336,2848.0,15925.0,26320.0,3437.0,26792.0,2527.0,59547.0,65222.0,62176.0
291,,20688.0,3394.0,28320,2848.0,15934.0,26328.0,3435.0,26776.0,301.0,64117.0,65367.0,61940.0
292,,20688.0,3391.0,28288,2849.0,15933.0,26312.0,3437.0,26800.0,117.0,64209.0,65516.0,62156.0
293,,20744.0,3391.0,28312,2848.0,15920.0,26312.0,3437.0,26800.0,316.0,64756.0,64828.0,62330.0
294,,20776.0,3391.0,28272,2849.0,15920.0,26304.0,3437.0,26784.0,675.0,64575.0,65175.0,62178.0
295,,20768.0,3394.0,28288,2848.0,15929.0,26312.0,3432.0,26816.0,483.0,64146.0,65218.0,62173.0
296,,20784.0,3394.0,28248,2848.0,15918.0,26288.0,3438.0,26784.0,1989.0,60888.0,65291.0,62269.0
297,,20832.0,3391.0,28248,2849.0,15938.0,26264.0,3437.0,26800.0,2075.0,59240.0,65217.0,62311.0
298,,20872.0,3391.0,28240,2849.0,15917.0,26272.0,3435.0,26824.0,2338.0,60598.0,65145.0,62238.0
299,,20864.0,3392.0,28256,2848.0,15923.0,26256.0,3437.0,26784.0,333.0,64093.0,64973.0,62034.0
300,,20840.0,3392.0,28256,2848.0,15936.0,26248.0,3435.0,26792.0,2295.0,60655.0,65470.0,61902.0
301,,20896.0,3391.0,28224,2848.0,15937.0,26248.0,3435.0,26808.0,1129.0,62776.0,65240.0,62677.0
302,,20872.0,3391.0,28232,2848.0,15935.0,26232.0,3437.0,26824.0,2416.0,59965.0,65143.0,62236.0
303,,20856.0,3392.0,28232,2848.0,15932.0,26256.0,3435.0,26808.0,673.0,64404.0,64908.0,62458.0
304,,20864.0,3395.0,28248,2849.0,15931.0,26240.0,3437.0,26824.0,713.0,64489.0,65032.0,62081.0
305,,20888.0,3391.0,28248,2848.0,15930.0,26240.0,3435.0,26832.0,383.0,64106.0,65491.0,62568.0
306,,20872.0,3392.0,28264,2846.0,15944.0,26256.0,3435.0,26800.0,307.0,64962.0,65195.0,62310.0
307,,20872.0,3394.0,28248,2849.0,15940.0,26240.0,3437.0,26800.0,666.0,64498.0,64938.0,62420.0
308,,20856.0,3392.0,28264,2849.0,15940.0,26264.0,3439.0,26824.0,608.0,64703.0,65154.0,62250.0
309,,20856.0,3391.0,28256,2849.0,15919.0,26232.0,3435.0,26816.0,415.0,64946.0,65272.0,62232.0
310,,20840.0,3392.0,28240,2849.0,15926.0,26232.0,3435.0,26824.0,65416.0,65324.0,65183.0,62297.0
311,,20864.0,3389.0,28264,2848.0,15918.0,26208.0,3437.0,26816.0,461.0,64796.0,65261.0,62310.0
312,,20816.0,3392.0,28248,2851.0,15919.0,26224.0,3438.0,26824.0,196.0,65115.0,65213.0,62266.0
313,,20856.0,3392.0,28280,2851.0,15920.0,26232.0,3439.0,26832.0,722.0,64881.0,65227.0,62201.0
314,,20832.0,3391.0,28272,2849.0,15914.0,26208.0,3439.0,26824.0,626.0,65059.0,65290.0,62239.0
315,,20800.0,3392.0,28280,2849.0,15948.0,26224.0,3439.0,26824.0,485.0,64573.0,65239.0,62240.0
316,,20800.0,3391.0,28280,2848.0,15960.0,26160.0,3437.0,26824.0,24.0,64965.0,65251.0,62299.0
317,,20792.0,3391.0,28264,2851.0,15959.0,26192.0,3437.0,26848.0,317.0,65361.0,65258.0,62288.0
318,,20792.0,3388.0,28256,2848.0,15961.0,26176.0,3437.0,26848.0,671.0,64493.0,65189.0,62292.0
319,,20800.0,3391.0,28272,2849.0,15943.0,26120.0,3438.0,26824.0,295.0,64462.0,65224.0,62184.0
320,,20824.0,3389.0,28280,2849.0,15940.0,26120.0,3437.0,26840.0,2624.0,59321.0,65245.0,62219.0
321,,20808.0,3391.0,28264,2851.0,15934.0,26120.0,3439.0,26864.0,2530.0,59025.0,65192.0,62313.0
322,,20800.0,3391.0,28256,2848.0,15939.0,26112.0,3439.0,26856.0,2628.0,59055.0,65179.0,62222.0
323,,20776.0,3392.0,28264,2849.0,15924.0,26120.0,3438.0,26872.0,2440.0,58868.0,65318.0,62668.0
324,,20792.0,3394.0,28272,2851.0,15929.0,26120.0,3438.0,26856.0,2603.0,59048.0,65013.0,62610.0
325,,20784.0,3391.0,28296,2851.0,15955.0,26064.0,3438.0,26872.0,2277.0,58962.0,65231.0,62721.0
326,,20800.0,3389.0,28264,2849.0,15948.0,26080.0,3435.0,26880.0,2573.0,59195.0,64892.0,62562.0
327,,20784.0,3392.0,28288,2851.0,15954.0,26080.0,3438.0,26880.0,2669.0,58961.0,65136.0,62687.0
328,,20800.0,3392.0,28272,2849.0,15949.0,26048.0,3439.0,26872.0,2131.0,60652.0,64816.0,62433.0
329,,20784.0,3391.0,28272,2849.0,15940.0,26064.0,3439.0,26872.0,1738.0,60671.0,113.0,62293.0
330,,20808.0,3389.0,28280,2851.0,15952.0,26024.0,3439.0,26880.0,2211.0,60416.0,65456.0,62642.0
331,,20800.0,3389.0,28288,2848.0,15943.0,26024.0,3439.0,26888.0,2290.0,60871.0,65026.0,62546.0
332,,20760.0,3392.0,28280,2851.0,15946.0,25992.0,3439.0,26880.0,2373.0,59471.0,64911.0,62127.0
333,,20776.0,3389.0,28288,2846.0,15940.0,26008.0,3441.0,26888.0,2659.0,58906.0,65429.0,62079.0
334,,20768.0,3391.0,28272,2848.0,15948.0,25992.0,3438.0,26872.0,1952.0,61223.0,65527.0,62380.0
335,,20784.0,3391.0,28288,2851.0,15956.0,25984.0,3438.0,26904.0,2259.0,60960.0,65483.0,61935.0
336,,20768.0,3389.0,28296,2849.0,15950.0,25984.0,3439.0,26904.0,2275.0,60879.0,65467.0,62619.0
337,,20768.0,3392.0,28296,2849.0,15960.0,25984.0,3438.0,26888.0,2273.0,60646.0,65371.0,61975.0
338,,20760.0,3389.0,28312,2848.0,15957.0,25952.0,3437.0,26880.0,1901.0,62385.0,65527.0,62304.0
339,,20728.0,3391.0,28312,2849.0,15947.0,25944.0,3438.0,26888.0,2112.0,61288.0,10.0,62306.0
340,,20736.0,3389.0,28304,2851.0,15951.0,25944.0,3435.0,26896.0,2135.0,60736.0,65394.0,62526.0
341,,20736.0,3391.0,28312,2851.0,15944.0,25936.0,3438.0,26912.0,2365.0,60603.0,65471.0,62176.0
342,,20736.0,3389.0,28288,2849.0,15949.0,25928.0,3437.0,26912.0,2052.0,60461.0,65410.0,62466.0
343,,20680.0,3391.0,28288,2851.0,15955.0,25912.0,3439.0,26904.0,2489.0,59955.0,65378.0,61975.0
344,,20680.0,3389.0,28272,2849.0,15933.0,25928.0,3439.0,26904.0,2065.0,61506.0,34.0,62250.0
345,,20704.0,3391.0,28288,2848.0,15961.0,25920.0,3439.0,26904.0,2082.0,60273.0,65185.0,61949.0
346,,20696.0,3391.0,28296,2848.0,15952.0,25904.0,3439.0,26920.0,2317.0,59815.0,35.0,62066.0
347,,20712.0,3389.0,28304,2848.0,15950.0,25872.0,3439.0,26920.0,1915.0,60348.0,65441.0,62440.0
348,,20688.0,3391.0,28304,2848.0,15954.0,25896.0,3441.0,26896.0,1598.0,61081.0,65201.0,62626.0
349,,20712.0,3389.0,28304,2848.0,15947.0,25856.0,3439.0,26920.0,1943.0,60807.0,65360.0,62661.0
350,,20696.0,3389.0,28320,2848.0,15953.0,25832.0,3439.0,26920.0,2549.0,59204.0,65041.0,62572.0
351,,20696.0,3391.0,28280,2851.0,15948.0,25864.0,3441.0,26944.0,1929.0,60442.0,64903.0,62321.0
352,,20712.0,3389.0,28296,2849.0,15948.0,25832.0,3439.0,26944.0,1849.0,60743.0,65021.0,61987.0
353,,20672.0,3391.0,28304,2849.0,15945.0,25840.0,3442.0,26928.0,50.0,64576.0,24.0,62523.0
354,,20704.0,3392.0,28312,2849.0,15944.0,25880.0,3439.0,26936.0,2278.0,60827.0,65192.0,62596.0
355,,20672.0,3391.0,28328,2849.0,15958.0,25896.0,3438.0,26920.0,1934.0,60647.0,65143.0,62606.0
356,,20656.0,3391.0,28336,2848.0,15955.0,25944.0,3439.0,26904.0,2025.0,60449.0,65150.0,62247.0
357,,20664.0,3391.0,28304,2848.0,15964.0,26008.0,3439.0,26872.0,1730.0,60768.0,65507.0,62135.0
358,,20688.0,3392.0,28312,2849.0,15958.0,26072.0,3439.0,26856.0,2302.0,60660.0,65267.0,62576.0
359,,20688.0,3391.0,28304,2849.0,15942.0,26136.0,3439.0,26840.0,1985.0,60458.0,65268.0,62580.0
360,,20656.0,3394.0,28312,2851.0,15944.0,26152.0,3438.0,26832.0,2316.0,60757.0,64882.0,62373.0
361,,20640.0,3392.0,28320,2848.0,15933.0,26240.0,3441.0,26808.0,1621.0,61473.0,7.0,62239.0
362,,20616.0,3389.0,28328,2846.0,15925.0,26280.0,3438.0,26808.0,1712.0,62837.0,65362.0,62562.0
363,,20656.0,3391.0,28328,2849.0,15926.0,26288.0,3438.0,26792.0,1385.0,62857.0,65523.0,62170.0
364,,20624.0,3391.0,28336,2851.0,15924.0,26312.0,3441.0,26792.0,2448.0,60351.0,65271.0,62532.0
365,,20632.0,3389.0,28344,2849.0,15940.0,26352.0,3442.0,26784.0,2011.0,61746.0,65400.0,62038.0
366,,20656.0,3388.0,28336,2848.0,15938.0,26328.0,3444.0,26768.0,1215.0,63098.0,65380.0,62293.0
367,,20592.0,3391.0,28336,2849.0,15933.0,26360.0,3442.0,26768.0,1454.0,62893.0,65462.0,61938.0
368,,20600.0,3391.0,28344,2849.0,15939.0,26328.0,3439.0,26744.0,1759.0,61041.0,65450.0,62173.0
369,,20632.0,3389.0,28320,2849.0,15930.0,26328.0,3439.0,26768.0,1299.0,62231.0,65026.0,62170.0
370,,20632.0,3392.0,28320,2849.0,15922.0,26344.0,3438.0,26784.0,65434.0,65051.0,65090.0,62083.0
371,,20696.0,3392.0,28320,2848.0,15920.0,26360.0,3442.0,26752.0,98.0,64755.0,65300.0,62539.0
372,,20680.0,3391.0,28296,2848.0,15926.0,26344.0,3441.0,26776.0,2183.0,61192.0,65263.0,62461.0
373,,20704.0,3391.0,28296,2848.0,15921.0,26320.0,3439.0,26776.0,1344.0,62450.0,65234.0,62238.0
374,,20760.0,3391.0,28288,2851.0,15921.0,26312.0,3442.0,26760.0,2038.0,61748.0,65181.0,62299.0
375,,20800.0,3391.0,28272,2848.0,15943.0,26352.0,3439.0,26752.0,1165.0,63166.0,65472.0,61987.0
376,,20792.0,3391.0,28272,2849.0,15944.0,26304.0,3439.0,26784.0,1641.0,62821.0,65376.0,62337.0
377,,20848.0,3392.0,28272,2848.0,15931.0,26288.0,3442.0,26760.0,1233.0,62603.0,65375.0,62045.0
378,,20880.0,3392.0,28264,2846.0,15938.0,26296.0,3439.0,26768.0,352.0,64892.0,65367.0,62256.0
379,,20904.0,3389.0,28232,2848.0,15934.0,26352.0,3441.0,26784.0,65459.0,65018.0,65349.0,62178.0
380,,20888.0,3389.0,28272,2849.0,15927.0,26280.0,3441.0,26776.0,65492.0,65448.0,65370.0,62360.0
381,,20912.0,3392.0,28256,2849.0,15917.0,26272.0,3441.0,26792.0,1315.0,63525.0,65237.0,62238.0
382,,20928.0,3392.0,28248,2849.0,15921.0,26312.0,3439.0,26792.0,530.0,65116.0,65243.0,62245.0
383,,20896.0,3389.0,28264,2848.0,15918.0,26304.0,3439.0,26768.0,227.0,64883.0,65197.0,62269.0
384,,20936.0,3391.0,28248,2851.0,15918.0,26288.0,3442.0,26776.0,1773.0,61101.0,65066.0,62195.0
385,,20904.0,3392.0,28280,2851.0,15924.0,26240.0,3442.0,26784.0,1610.0,63018.0,65214.0,62225.0
386,,20944.0,3391.0,28224,2851.0,15929.0,26272.0,3444.0,26792.0,1479.0,63567.0,65240.0,62240.0
387,,20936.0,3392.0,28240,2846.0,15932.0,26280.0,3442.0,26808.0,1469.0,62297.0,65005.0,62539.0
388,,20952.0,3392.0,28280,2848.0,15953.0,26256.0,3444.0,26768.0,1013.0,63035.0,65081.0,62122.0
389,,20944.0,3394.0,28256,2849.0,15941.0,26248.0,3442.0,26800.0,951.0,63328.0,65155.0,62227.0
390,,20920.0,3392.0,28264,2849.0,15935.0,26248.0,3441.0,26768.0,424.0,65462.0,65373.0,62243.0
391,,20904.0,3394.0,28248,2849.0,15927.0,26256.0,3442.0,26784.0,482.0,65032.0,65318.0,62342.0
392,,20896.0,3391.0,28248,2846.0,15932.0,26264.0,3444.0,26784.0,1805.0,60747.0,65168.0,62431.0
393,,20896.0,3392.0,28264,2851.0,15925.0,26192.0,3444.0,26792.0,2384.0,60480.0,65190.0,62246.0
394,,20912.0,3394.0,28280,2849.0,15924.0,26232.0,3441.0,26800.0,148.0,0.0,65210.0,62233.0
395,,20896.0,3392.0,28248,2849.0,15930.0,26224.0,3444.0,26800.0,538.0,65211.0,65103.0,62594.0
396,,20904.0,3392.0,28256,2848.0,15940.0,26176.0,3442.0,26808.0,1601.0,61279.0,64845.0,62160.0
397,,20880.0,3392.0,28264,2849.0,15937.0,26184.0,3442.0,26800.0,1790.0,60523.0,65202.0,62276.0
398,,20880.0,3392.0,28256,2849.0,15940.0,26184.0,3445.0,26816.0,1554.0,61579.0,65204.0,62218.0
399,,20872.0,3392.0,28272,2849.0,15936.0,26152.0,3445.0,26808.0,2181.0,60872.0,65489.0,62385.0
400,,20880.0,3392.0,28256,2849.0,15931.0,26184.0,3444.0,26808.0,2700.0,58309.0,65389.0,62562.0
401,,20856.0,3392.0,28256,2846.0,15922.0,26128.0,3441.0,26832.0,2298.0,58221.0,65211.0,62569.0
402,,20912.0,3394.0,28240,2851.0,15928.0,26152.0,3441.0,26808.0,2206.0,61189.0,64860.0,62308.0
403,,20896.0,3394.0,28264,2849.0,15923.0,26128.0,3445.0,26824.0,2388.0,58496.0,65187.0,61790.0
404,,20856.0,3394.0,28248,2851.0,15925.0,26120.0,3441.0,26808.0,2455.0,60210.0,120.0,62128.0
405,,20888.0,3395.0,28256,2849.0,15932.0,26088.0,3445.0,26848.0,2196.0,60267.0,65065.0,61998.0
406,,20856.0,3394.0,28272,2848.0,15937.0,26088.0,3444.0,26840.0,1837.0,60997.0,65508.0,61959.0
407,,20912.0,3394.0,28264,2848.0,15936.0,26096.0,3442.0,26856.0,2001.0,59801.0,64839.0,62162.0
408,,20880.0,3396.0,28264,2848.0,15903.0,26080.0,3442.0,26848.0,1832.0,61570.0,65298.0,61919.0
409,,20880.0,3395.0,28272,2849.0,15913.0,26048.0,3445.0,26848.0,2440.0,60278.0,65459.0,62073.0
410,,20856.0,3395.0,28256,2848.0,15922.0,26040.0,3441.0,26856.0,2494.0,59852.0,65470.0,62578.0
411,,20856.0,3391.0,28248,2848.0,15919.0,26048.0,3444.0,26856.0,2707.0,58544.0,65096.0,62548.0
412,,20856.0,3396.0,28280,2848.0,15922.0,26032.0,3445.0,26872.0,2410.0,58632.0,64844.0,62211.0
413,,20872.0,3395.0,28272,2851.0,15911.0,26032.0,3442.0,26864.0,2666.0,58484.0,64808.0,62364.0
414,,20832.0,3395.0,28288,2851.0,15900.0,25984.0,3444.0,26856.0,2741.0,58315.0,64787.0,62062.0
415,,20864.0,3394.0,28296,2851.0,15921.0,25984.0,3444.0,26856.0,2716.0,58055.0,65095.0,62747.0
416,,20864.0,3395.0,28288,2849.0,15930.0,25984.0,3444.0,26864.0,2665.0,58416.0,64809.0,62594.0
417,,20848.0,3394.0,28256,2851.0,15938.0,25960.0,3442.0,26864.0,2722.0,58146.0,64719.0,62308.0
418,,20824.0,3395.0,28248,2849.0,15891.0,25960.0,3445.0,26840.0,2732.0,58430.0,64809.0,61967.0
419,,20832.0,3395.0,28272,2849.0,15892.0,25960.0,3444.0,26888.0,2647.0,58163.0,64753.0,62493.0
420,,20832.0,3394.0,28264,2849.0,15910.0,25976.0,3445.0,26864.0,2227.0,59357.0,64780.0,62041.0
421,,20816.0,3394.0,28248,2849.0,15907.0,25968.0,3445.0,26872.0,2453.0,60097.0,64723.0,62364.0
422,,20808.0,3394.0,28288,2849.0,15911.0,25944.0,3447.0,26880.0,2316.0,60076.0,64924.0,61882.0
423,,20808.0,3394.0,28296,2851.0,15906.0,25936.0,3445.0,26896.0,2490.0,60194.0,65400.0,62677.0
424,,20816.0,3392.0,28280,2849.0,15912.0,25904.0,3445.0,26880.0,1927.0,60067.0,64938.0,62552.0
425,,20768.0,3392.0,28272,2849.0,15939.0,25920.0,3444.0,26880.0,1908.0,60383.0,65135.0,62642.0
426,,20776.0,3391.0,28280,2849.0,15941.0,25896.0,3444.0,26880.0,1970.0,60679.0,64865.0,62394.0
427,,20784.0,3395.0,28312,2849.0,15946.0,25880.0,3444.0,26896.0,2402.0,60553.0,65513.0,62069.0
428,,20784.0,3394.0,28280,2846.0,15930.0,25896.0,3442.0,26912.0,2325.0,59868.0,13.0,62415.0
429,,20784.0,3394.0,28272,2849.0,15923.0,25848.0,3448.0,26880.0,1846.0,60292.0,65451.0,62557.0
430,,20768.0,3394.0,28280,2851.0,15934.0,25864.0,3444.0,26920.0,1917.0,60039.0,64994.0,62593.0
431,,20768.0,3395.0,28264,2849.0,15911.0,25872.0,3447.0,26904.0,2332.0,60479.0,64961.0,61957.0
432,,20752.0,3392.0,28296,2846.0,15916.0,25864.0,3442.0,26920.0,2061.0,59691.0,65510.0,62052.0
433,,20736.0,3394.0,28280,2852.0,15915.0,25872.0,3442.0,26928.0,2002.0,60238.0,4.0,62143.0
434,,20728.0,3394.0,28304,2846.0,15908.0,25856.0,3444.0,26896.0,1999.0,60023.0,65240.0,62646.0
435,,20728.0,3394.0,28280,2849.0,15930.0,25864.0,3445.0,26920.0,2019.0,59610.0,65342.0,61905.0
436,,20736.0,3394.0,28312,2849.0,15933.0,25888.0,3445.0,26912.0,2579.0,59158.0,52.0,62298.0
437,,20752.0,3395.0,28312,2851.0,15932.0,25896.0,3444.0,26904.0,2326.0,59535.0,65255.0,61892.0
438,,20768.0,3392.0,28264,2849.0,15923.0,25912.0,3444.0,26904.0,2332.0,60249.0,65498.0,62131.0
439,,20768.0,3392.0,28280,2848.0,15893.0,26032.0,3445.0,26872.0,2487.0,60208.0,64772.0,62197.0
440,,20736.0,3391.0,28296,2849.0,15922.0,26024.0,3445.0,26848.0,2485.0,60186.0,64915.0,62001.0
441,,20736.0,3392.0,28296,2849.0,15913.0,26112.0,3445.0,26824.0,2463.0,60064.0,65326.0,62628.0
442,,20696.0,3392.0,28304,2849.0,15916.0,26184.0,3444.0,26816.0,2161.0,59759.0,65041.0,62575.0
443,,20712.0,3394.0,28304,2848.0,15915.0,26208.0,3444.0,26808.0,1922.0,60012.0,65039.0,62616.0
444,,20704.0,3394.0,28296,2849.0,15916.0,26248.0,3444.0,26792.0,2150.0,60380.0,64891.0,62463.0
445,,20704.0,3392.0,28312,2849.0,15933.0,26288.0,3442.0,26744.0,2543.0,59812.0,64997.0,61920.0
446,,20704.0,3394.0,28312,2848.0,15943.0,26312.0,3444.0,26736.0,2392.0,60376.0,65362.0,61935.0
447,,20688.0,3392.0,28288,2851.0,15936.0,26336.0,3447.0,26752.0,2375.0,59777.0,65526.0,62452.0
448,,20680.0,3391.0,28320,2849.0,15943.0,26352.0,3445.0,26744.0,1942.0,60486.0,65352.0,62658.0
449,,20656.0,3394.0,28312,2849.0,15914.0,26368.0,3442.0,26736.0,2435.0,60344.0,65315.0,62629.0
450,,20672.0,3391.0,28296,2848.0,15924.0,26344.0,3445.0,26752.0,2019.0,59574.0,64829.0,62292.0
451,,20712.0,3391.0,28304,2848.0,15924.0,26344.0,3445.0,26728.0,2495.0,59479.0,45.0,62171.0
452,,20712.0,3392.0,28320,2848.0,15925.0,26344.0,3444.0,26736.0,2010.0,59675.0,65291.0,62619.0
453,,20728.0,3392.0,28328,2848.0,15922.0,26328.0,3444.0,26744.0,2011.0,60253.0,65294.0,61875.0
454,,20752.0,3391.0,28304,2848.0,15909.0,26352.0,3444.0,26728.0,2110.0,60185.0,27.0,62450.0
455,,20792.0,3394.0,28304,2848.0,15925.0,26368.0,3444.0,26736.0,2471.0,60152.0,65103.0,61864.0
456,,20840.0,3394.0,28272,2848.0,15932.0,26344.0,3442.0,26720.0,2244.0,59805.0,65528.0,62025.0
