pat,red,ir,real_imp,img_imp,temp,env
18427,22757.0,32168.0,,,,
18434,22761.0,32137.0,,,,
18462,22764.0,32128.0,,,,
18462,22781.0,32105.0,,,,
18464,22789.0,32094.0,,,,
18471,22793.0,32087.0,,,,
18445,22788.0,32057.0,,,,
18445,22804.0,32042.0,,,,
18460,22804.0,32021.0,,,,
18469,22820.0,32025.0,,,,
18484,22826.0,32013.0,,,,
18484,22821.0,32006.0,,,,
18500,22827.0,31980.0,,,,
18500,22836.0,31964.0,,,,
18428,22843.0,31940.0,,,,
18428,22847.0,31944.0,,,,
18477,22841.0,31988.0,,,,
18461,22825.0,32030.0,,,,
18459,22797.0,32074.0,,,,
18459,22781.0,32139.0,,,,
18485,22765.0,32213.0,,,,
18480,22734.0,32272.0,,,,
18471,22721.0,32411.0,,,,
18471,22667.0,32471.0,,,,
18445,22666.0,32510.0,,,,
18460,22655.0,32546.0,,,,
18453,22636.0,32567.0,,,,
18453,22626.0,32599.0,,,,
18467,22624.0,32604.0,,,,
18465,22622.0,32611.0,,,,
18458,22620.0,32613.0,,,,
18458,22616.0,32587.0,,,,
18398,22630.0,32577.0,,,,
18440,22637.0,32548.0,,,,
18430,22647.0,32502.0,,,,
18430,22666.0,32461.0,,,,
18442,22683.0,32432.0,,,,
18462,22697.0,32428.0,,,,
18460,22698.0,32383.0,,,,
18460,22711.0,32359.0,,,,
18453,22711.0,32358.0,,,,
18434,22713.0,32332.0,,,,
18428,22718.0,32317.0,,,,
18428,22729.0,32323.0,,,,
18428,22723.0,32321.0,,,,
18420,22729.0,32317.0,,,,
18425,22732.0,32319.0,,,,
18425,22730.0,32315.0,,,,
18442,22731.0,32310.0,,,,
18421,22725.0,32307.0,,,,
18410,22729.0,32316.0,,,,
18410,22732.0,32295.0,,,,
18406,22738.0,32293.0,,,,
18409,22741.0,32252.0,,,,
18411,22753.0,32262.0,,,,
18411,22753.0,32245.0,,,,
18422,22758.0,32212.0,,,,
18435,22757.0,32209.0,,,,
18435,22765.0,32185.0,,,,
18435,22775.0,32166.0,,,,
18389,22791.0,32157.0,,,,
18395,22796.0,32143.0,,,,
18399,22797.0,32126.0,,,,
18399,22805.0,32113.0,,,,
18424,22810.0,32075.0,,,,
18434,22822.0,32069.0,,,,
18418,22821.0,32037.0,,,,
18418,22830.0,32031.0,,,,
18423,22838.0,32009.0,,,,
18445,22833.0,31988.0,,,,
18444,22848.0,31960.0,,,,
18444,22864.0,31950.0,,,,
18480,22866.0,31930.0,,,,
18486,22872.0,31927.0,,,,
18488,22874.0,31912.0,,,,
18488,22874.0,31896.0,,,,
18487,22884.0,31892.0,,,,
18463,22883.0,31878.0,,,,
18464,22882.0,31913.0,,,,
18464,22855.0,31982.0,,,,
18458,22836.0,32028.0,,,,
18445,22823.0,32106.0,,,,
18473,22803.0,32181.0,,,,
18473,22759.0,32259.0,,,,
18446,22735.0,32343.0,,,,
18435,22705.0,32409.0,,,,
18437,22688.0,32537.0,,,,
18437,22652.0,32570.0,,,,
18424,22645.0,32607.0,,,,
18450,22638.0,32635.0,,,,
18456,22624.0,32639.0,,,,
18456,22625.0,32659.0,,,,
18463,22629.0,32662.0,,,,
18465,22632.0,32662.0,,,,
18461,22627.0,32637.0,,,,
18461,22641.0,32609.0,,,,
18434,22647.0,32596.0,,,,
18429,22659.0,32569.0,,,,
18434,22660.0,32538.0,,,,
18434,22682.0,32506.0,,,,
18443,22679.0,32478.0,,,,
18442,22694.0,32450.0,,,,
18452,22707.0,32411.0,,,,
18452,22718.0,32396.0,,,,
18438,22715.0,32379.0,,,,
18429,22727.0,32374.0,,,,
18446,22721.0,32367.0,,,,
18446,22723.0,32357.0,,,,
18447,22729.0,32364.0,,,,
18438,22725.0,32357.0,,,,
18447,22722.0,32352.0,,,,
18447,22731.0,32356.0,,,,
18447,22725.0,32346.0,,,,
18407,22731.0,32347.0,,,,
18419,22737.0,32338.0,,,,
18419,22740.0,32326.0,,,,
18413,22739.0,32319.0,,,,
18412,22744.0,32308.0,,,,
18420,22749.0,32296.0,,,,
18420,22747.0,32272.0,,,,
18419,22762.0,32249.0,,,,
18409,22767.0,32240.0,,,,
18407,22781.0,32221.0,,,,
18407,22779.0,32201.0,,,,
18432,22791.0,32182.0,,,,
18429,22795.0,32154.0,,,,
18433,22801.0,32127.0,,,,
18433,22804.0,32123.0,,,,
18443,22817.0,32096.0,,,,
18441,22810.0,32080.0,,,,
18435,22835.0,32060.0,,,,
18435,22836.0,32041.0,,,,
18438,22845.0,32010.0,,,,
18451,22851.0,32007.0,,,,
18454,22853.0,31975.0,,,,
18454,22867.0,31955.0,,,,
18452,22873.0,31933.0,,,,
18489,22881.0,31924.0,,,,
18499,22889.0,31905.0,,,,
18499,22890.0,31899.0,,,,
18490,22887.0,31875.0,,,,
18499,22901.0,31869.0,,,,
18494,22894.0,31883.0,,,,
18494,22881.0,31926.0,,,,
18484,22866.0,31981.0,,,,
18472,22845.0,32039.0,,,,
18488,22829.0,32125.0,,,,
18488,22794.0,32194.0,,,,
18496,22762.0,32287.0,,,,
18485,22744.0,32345.0,,,,
18486,22713.0,32479.0,,,,
18486,22679.0,32527.0,,,,
18478,22677.0,32557.0,,,,
18445,22658.0,32597.0,,,,
18459,22654.0,32613.0,,,,
18459,22658.0,32626.0,,,,
18465,22636.0,32620.0,,,,
18456,22641.0,32633.0,,,,
18466,22635.0,32617.0,,,,
18466,22648.0,32599.0,,,,
18471,22668.0,32578.0,,,,
18475,22676.0,32542.0,,,,
18475,22683.0,32535.0,,,,
18475,22689.0,32494.0,,,,
18489,22708.0,32466.0,,,,
18452,22712.0,32441.0,,,,
18426,22713.0,32395.0,,,,
18426,22731.0,32379.0,,,,
18422,22743.0,32364.0,,,,
18417,22738.0,32350.0,,,,
18407,22751.0,32330.0,,,,
18407,22750.0,32329.0,,,,
18417,22755.0,32318.0,,,,
18417,22744.0,32322.0,,,,
18428,22748.0,32324.0,,,,
18428,22740.0,32322.0,,,,
18428,22746.0,32332.0,,,,
18436,22755.0,32331.0,,,,
18439,22749.0,32316.0,,,,
18439,22746.0,32303.0,,,,
18437,22757.0,32302.0,,,,
18425,22760.0,32277.0,,,,
18419,22770.0,32258.0,,,,
18419,22764.0,32259.0,,,,
18408,22778.0,32240.0,,,,
18393,22777.0,32223.0,,,,
18392,22791.0,32195.0,,,,
18392,22791.0,32179.0,,,,
18386,22805.0,32171.0,,,,
18379,22802.0,32162.0,,,,
18384,22813.0,32139.0,,,,
18384,22825.0,32118.0,,,,
18423,22831.0,32114.0,,,,
18431,22838.0,32095.0,,,,
18437,22847.0,32061.0,,,,
18437,22850.0,32045.0,,,,
18458,22859.0,32033.0,,,,
18468,22848.0,32011.0,,,,
18479,22857.0,32004.0,,,,
18479,22862.0,31982.0,,,,
18488,22866.0,31983.0,,,,
18488,22871.0,31959.0,,,,
18469,22879.0,31918.0,,,,
18469,22900.0,31918.0,,,,
18471,22900.0,31904.0,,,,
18457,22889.0,31923.0,,,,
18469,22891.0,31998.0,,,,
18469,22845.0,32067.0,,,,
18457,22828.0,32134.0,,,,
18448,22799.0,32196.0,,,,
18460,22770.0,32263.0,,,,
18460,22755.0,32341.0,,,,
18464,22723.0,32415.0,,,,
18457,22716.0,32462.0,,,,
18452,22693.0,32571.0,,,,
18452,22663.0,32592.0,,,,
18455,22660.0,32608.0,,,,
18457,22655.0,32631.0,,,,
18458,22653.0,32638.0,,,,
18458,22652.0,32628.0,,,,
18463,22648.0,32619.0,,,,
18439,22648.0,32602.0,,,,
18454,22659.0,32568.0,,,,
18454,22678.0,32546.0,,,,
18458,22695.0,32504.0,,,,
18450,22707.0,32471.0,,,,
18448,22711.0,32449.0,,,,
18448,22719.0,32422.0,,,,
18488,22735.0,32396.0,,,,
18473,22741.0,32381.0,,,,
18480,22748.0,32342.0,,,,
18480,22752.0,32333.0,,,,
18459,22760.0,32322.0,,,,
18457,22765.0,32322.0,,,,
18453,22756.0,32312.0,,,,
18453,22759.0,32309.0,,,,
18460,22759.0,32307.0,,,,
18445,22763.0,32302.0,,,,
18446,22761.0,32311.0,,,,
18446,22767.0,32311.0,,,,
18431,22759.0,32319.0,,,,
18415,22760.0,32304.0,,,,
18409,22767.0,32294.0,,,,
18409,22774.0,32282.0,,,,
18405,22772.0,32265.0,,,,
18415,22780.0,32266.0,,,,
18413,22787.0,32228.0,,,,
18413,22785.0,32225.0,,,,
18420,22795.0,32224.0,,,,
18408,22799.0,32200.0,,,,
18408,22806.0,32169.0,,,,
18408,22819.0,32138.0,,,,
18410,22831.0,32124.0,,,,
18435,22823.0,32110.0,,,,
18443,22834.0,32095.0,,,,
18443,22843.0,32076.0,,,,
18446,22852.0,32046.0,,,,
18439,22850.0,32047.0,,,,
18470,22849.0,32019.0,,,,
18470,22861.0,32007.0,,,,
18458,22873.0,31987.0,,,,
18471,22866.0,31976.0,,,,
18471,22875.0,31965.0,,,,
18471,22884.0,31939.0,,,,
18491,22887.0,31910.0,,,,
18496,22889.0,31906.0,,,,
18505,22882.0,31943.0,,,,
18505,22867.0,31990.0,,,,
18497,22852.0,32057.0,,,,
18485,22823.0,32107.0,,,,
18483,22810.0,32269.0,,,,
18483,22752.0,32345.0,,,,
18484,22730.0,32420.0,,,,
18443,22720.0,32478.0,,,,
18475,22687.0,32552.0,,,,
18475,22673.0,32599.0,,,,
18458,22655.0,32637.0,,,,
18455,22642.0,32683.0,,,,
18442,22637.0,32701.0,,,,
18442,22630.0,32708.0,,,,
18466,22627.0,32703.0,,,,
18475,22629.0,32694.0,,,,
18464,22632.0,32683.0,,,,
18464,22635.0,32673.0,,,,
18474,22644.0,32645.0,,,,
18480,22656.0,32622.0,,,,
18474,22674.0,32575.0,,,,
18474,22685.0,32525.0,,,,
18481,22699.0,32511.0,,,,
18471,22708.0,32471.0,,,,
18463,22710.0,32463.0,,,,
18463,22718.0,32424.0,,,,
18454,22724.0,32435.0,,,,
18452,22724.0,32415.0,,,,
18439,22722.0,32412.0,,,,
18439,22729.0,32415.0,,,,
18442,22725.0,32411.0,,,,
18462,22732.0,32420.0,,,,
18456,22729.0,32405.0,,,,
18456,22727.0,32401.0,,,,
18448,22732.0,32401.0,,,,
18443,22721.0,32393.0,,,,
18446,22731.0,32392.0,,,,
18446,22739.0,32368.0,,,,
18435,22746.0,32375.0,,,,
18450,22739.0,32362.0,,,,
18435,22747.0,32350.0,,,,
18435,22756.0,32324.0,,,,
18433,22759.0,32300.0,,,,
18436,22765.0,32294.0,,,,
18404,22782.0,32275.0,,,,
18404,22781.0,32268.0,,,,
18413,22785.0,32245.0,,,,
18421,22787.0,32233.0,,,,
18417,22792.0,32210.0,,,,
18417,22799.0,32191.0,,,,
18456,22805.0,32159.0,,,,
18453,22810.0,32146.0,,,,
18481,22812.0,32149.0,,,,
18481,22827.0,32126.0,,,,
18489,22842.0,32107.0,,,,
18496,22843.0,32106.0,,,,
18492,22849.0,32068.0,,,,
18492,22855.0,32041.0,,,,
18509,22864.0,32027.0,,,,
18505,22875.0,32008.0,,,,
18503,22871.0,31998.0,,,,
18503,22869.0,32018.0,,,,
18494,22871.0,32041.0,,,,
18491,22840.0,32093.0,,,,
18485,22827.0,32231.0,,,,
18485,22761.0,32308.0,,,,
18464,22743.0,32384.0,,,,
18484,22725.0,32466.0,,,,
18475,22693.0,32603.0,,,,
18475,22643.0,32658.0,,,,
18473,22634.0,32700.0,,,,
18466,22610.0,32748.0,,,,
18473,22611.0,32762.0,,,,
18473,22609.0,32758.0,,,,
18468,22596.0,32733.0,,,,
18476,22590.0,32730.0,,,,
18485,22604.0,32757.0,,,,
18485,22609.0,32762.0,,,,
18484,22616.0,32738.0,,,,
18466,22635.0,32714.0,,,,
18470,22639.0,32698.0,,,,
18470,22655.0,32650.0,,,,
18465,22657.0,32635.0,,,,
18461,22664.0,32605.0,,,,
18487,22680.0,32563.0,,,,
18487,22689.0,32544.0,,,,
18487,22695.0,32522.0,,,,
18451,22697.0,32505.0,,,,
18458,22696.0,32502.0,,,,
18458,22707.0,32501.0,,,,
18478,22713.0,32488.0,,,,
18467,22708.0,32495.0,,,,
18461,22704.0,32500.0,,,,
18461,22697.0,32493.0,,,,
18484,22708.0,32499.0,,,,
18468,22702.0,32481.0,,,,
18430,22704.0,32491.0,,,,
18430,22703.0,32488.0,,,,
18464,22699.0,32474.0,,,,
18466,22705.0,32478.0,,,,
18455,22709.0,32453.0,,,,
18455,22720.0,32442.0,,,,
18436,22725.0,32410.0,,,,
18435,22719.0,32410.0,,,,
18437,22733.0,32382.0,,,,
18437,22745.0,32366.0,,,,
18436,22744.0,32343.0,,,,
18442,22755.0,32333.0,,,,
18445,22749.0,32321.0,,,,
18445,22762.0,32302.0,,,,
18458,22764.0,32296.0,,,,
18479,22765.0,32275.0,,,,
18483,22778.0,32245.0,,,,
18483,22794.0,32237.0,,,,
18427,22787.0,32235.0,,,,
18480,22800.0,32217.0,,,,
18477,22808.0,32190.0,,,,
18477,22814.0,32181.0,,,,
18491,22814.0,32145.0,,,,
18502,22819.0,32152.0,,,,
18504,22819.0,32132.0,,,,
18504,22830.0,32146.0,,,,
18497,22813.0,32194.0,,,,
18441,22798.0,32232.0,,,,
18460,22760.0,32301.0,,,,
18460,22738.0,32366.0,,,,
18479,22720.0,32447.0,,,,
18472,22696.0,32509.0,,,,
18472,22682.0,32646.0,,,,
18472,22636.0,32698.0,,,,
18478,22621.0,32754.0,,,,
18422,22604.0,32761.0,,,,
18433,22588.0,32715.0,,,,
18433,22584.0,32704.0,,,,
18447,22582.0,32711.0,,,,
18449,22584.0,32713.0,,,,
18474,22595.0,32720.0,,,,
18474,22599.0,32728.0,,,,
18468,22602.0,32757.0,,,,
18473,22614.0,32760.0,,,,
18465,22621.0,32702.0,,,,
18465,22641.0,32656.0,,,,
18444,22657.0,32623.0,,,,
18437,22676.0,32590.0,,,,
18448,22684.0,32576.0,,,,
18448,22686.0,32552.0,,,,
18438,22690.0,32551.0,,,,
18456,22680.0,32537.0,,,,
18450,22698.0,32534.0,,,,
18450,22688.0,32530.0,,,,
18422,22693.0,32518.0,,,,
18415,22688.0,32538.0,,,,
18425,22691.0,32539.0,,,,
18425,22687.0,32535.0,,,,
18445,22688.0,32526.0,,,,
18435,22695.0,32524.0,,,,
18434,22686.0,32519.0,,,,
18434,22696.0,32504.0,,,,
18433,22695.0,32492.0,,,,
18432,22707.0,32489.0,,,,
18433,22702.0,32475.0,,,,
18433,22709.0,32470.0,,,,
18438,22710.0,32451.0,,,,
18442,22719.0,32443.0,,,,
18436,22717.0,32407.0,,,,
18436,22729.0,32399.0,,,,
18424,22740.0,32383.0,,,,
18425,22748.0,32380.0,,,,
18426,22751.0,32342.0,,,,
18426,22761.0,32335.0,,,,
18447,22760.0,32308.0,,,,
18480,22774.0,32289.0,,,,
18485,22769.0,32268.0,,,,
18485,22777.0,32269.0,,,,
18487,22786.0,32235.0,,,,
18497,22795.0,32228.0,,,,
18513,22803.0,32206.0,,,,
18513,22809.0,32192.0,,,,
18485,22821.0,32181.0,,,,
18485,22824.0,32178.0,,,,
18482,22816.0,32202.0,,,,
18482,22800.0,32254.0,,,,
18502,22766.0,32296.0,,,,
18463,22751.0,32371.0,,,,
18473,22726.0,32536.0,,,,
18473,22678.0,32607.0,,,,
18452,22656.0,32671.0,,,,
18453,22636.0,32729.0,,,,
18479,22618.0,32736.0,,,,
18479,22604.0,32709.0,,,,
18493,22589.0,32673.0,,,,
18484,22575.0,32646.0,,,,
18474,22572.0,32620.0,,,,
18474,22564.0,32622.0,,,,
18480,22568.0,32619.0,,,,
18449,22564.0,32631.0,,,,
18449,22571.0,32658.0,,,,
18449,22576.0,32675.0,,,,
18476,22587.0,32687.0,,,,
18484,22593.0,32714.0,,,,
18487,22608.0,32760.0,,,,
18487,22612.0,32737.0,,,,
18448,22637.0,32708.0,,,,
18436,22645.0,32685.0,,,,
18431,22647.0,32656.0,,,,
18431,22660.0,32642.0,,,,
18433,22655.0,32645.0,,,,
18454,22646.0,32638.0,,,,
18448,22651.0,32628.0,,,,
18448,22653.0,32627.0,,,,
18454,22657.0,32647.0,,,,
18457,22660.0,32639.0,,,,
18424,22657.0,32638.0,,,,
18424,22657.0,32619.0,,,,
18418,22666.0,32622.0,,,,
18422,22664.0,32622.0,,,,
18414,22673.0,32594.0,,,,
18414,22671.0,32588.0,,,,
18435,22670.0,32602.0,,,,
18413,22670.0,32569.0,,,,
18411,22688.0,32544.0,,,,
18411,22681.0,32535.0,,,,
18403,22699.0,32524.0,,,,
18432,22710.0,32485.0,,,,
18429,22698.0,32482.0,,,,
18429,22711.0,32470.0,,,,
18439,22716.0,32454.0,,,,
18437,22727.0,32443.0,,,,
18436,22731.0,32416.0,,,,
18436,22735.0,32391.0,,,,
18456,22750.0,32379.0,,,,
18457,22757.0,32357.0,,,,
18454,22762.0,32330.0,,,,
18454,22785.0,32306.0,,,,
18474,22780.0,32294.0,,,,
18470,22775.0,32283.0,,,,
18498,22770.0,32278.0,,,,
18498,22779.0,32256.0,,,,
18491,22795.0,32237.0,,,,
18503,22790.0,32229.0,,,,
18502,22805.0,32237.0,,,,
18502,22796.0,32279.0,,,,
18506,22770.0,32348.0,,,,
18490,22751.0,32403.0,,,,
18490,22721.0,32472.0,,,,
18490,22704.0,32573.0,,,,
18485,22661.0,32643.0,,,,
18484,22642.0,32717.0,,,,
18448,22618.0,32684.0,,,,
18448,22571.0,32614.0,,,,
18452,22557.0,32584.0,,,,
18447,22541.0,32561.0,,,,
18453,22532.0,32534.0,,,,
18453,22530.0,32511.0,,,,
18459,22531.0,32524.0,,,,
18453,22532.0,32511.0,,,,
18453,22528.0,32545.0,,,,
18453,22556.0,32551.0,,,,
18452,22553.0,32566.0,,,,
18446,22562.0,32614.0,,,,
18452,22575.0,32632.0,,,,
18452,22598.0,32671.0,,,,
18481,22600.0,32686.0,,,,
18488,22608.0,32709.0,,,,
18485,22613.0,32757.0,,,,
18485,22617.0,32753.0,,,,
18466,22630.0,32767.0,,,,
18452,22634.0,32749.0,,,,
18441,22634.0,32741.0,,,,
18441,22629.0,32738.0,,,,
18443,22629.0,32737.0,,,,
18443,22643.0,32732.0,,,,
18458,22631.0,32745.0,,,,
18458,22637.0,32741.0,,,,
18442,22626.0,32740.0,,,,
18457,22635.0,32737.0,,,,
18455,22642.0,32720.0,,,,
18455,22641.0,32700.0,,,,
18448,22643.0,32697.0,,,,
18444,22654.0,32684.0,,,,
18442,22655.0,32673.0,,,,
18442,22658.0,32660.0,,,,
18444,22665.0,32661.0,,,,
18438,22666.0,32651.0,,,,
18421,22678.0,32603.0,,,,
18421,22684.0,32584.0,,,,
18407,22694.0,32568.0,,,,
18392,22692.0,32559.0,,,,
18420,22701.0,32542.0,,,,
18420,22700.0,32513.0,,,,
18445,22708.0,32514.0,,,,
18451,22725.0,32487.0,,,,
18434,22728.0,32462.0,,,,
18434,22732.0,32443.0,,,,
18484,22737.0,32433.0,,,,
18484,22742.0,32413.0,,,,
18497,22740.0,32396.0,,,,
18497,22755.0,32387.0,,,,
18510,22753.0,32366.0,,,,
18514,22752.0,32354.0,,,,
18509,22768.0,32334.0,,,,
18509,22777.0,32311.0,,,,
18476,22783.0,32294.0,,,,
18486,22785.0,32312.0,,,,
18483,22768.0,32373.0,,,,
18483,22745.0,32440.0,,,,
18483,22722.0,32512.0,,,,
18474,22695.0,32602.0,,,,
18477,22664.0,32666.0,,,,
18477,22647.0,32761.0,,,,
18461,22612.0,32691.0,,,,
18482,22593.0,32628.0,,,,
18485,22568.0,32531.0,,,,
18485,22539.0,32501.0,,,,
18479,22534.0,32482.0,,,,
18475,22525.0,32457.0,,,,
18485,22520.0,32467.0,,,,
18485,22518.0,32449.0,,,,
18478,22530.0,32470.0,,,,
18455,22530.0,32488.0,,,,
18461,22538.0,32515.0,,,,
18461,22566.0,32539.0,,,,
18453,22566.0,32591.0,,,,
18452,22582.0,32617.0,,,,
18446,22584.0,32649.0,,,,
18446,22592.0,32661.0,,,,
18467,22611.0,32701.0,,,,
18488,22614.0,32716.0,,,,
18461,22610.0,32732.0,,,,
18461,22622.0,32729.0,,,,
18470,22636.0,32741.0,,,,
18460,22636.0,32740.0,,,,
18454,22623.0,32739.0,,,,
18454,22624.0,32740.0,,,,
18461,22625.0,32749.0,,,,
18458,22623.0,32752.0,,,,
18457,22621.0,32754.0,,,,
18457,22615.0,32739.0,,,,
18427,22625.0,32746.0,,,,
18439,22635.0,32752.0,,,,
18419,22629.0,32759.0,,,,
18419,22644.0,32737.0,,,,
18418,22637.0,32710.0,,,,
18409,22642.0,32712.0,,,,
18415,22646.0,32698.0,,,,
18415,22660.0,32681.0,,,,
18431,22667.0,32661.0,,,,
18435,22672.0,32651.0,,,,
18436,22678.0,32626.0,,,,
18436,22687.0,32610.0,,,,
18434,22691.0,32589.0,,,,
18433,22699.0,32575.0,,,,
18433,22709.0,32563.0,,,,
18433,22710.0,32543.0,,,,
18436,22713.0,32522.0,,,,
18417,22721.0,32500.0,,,,
18440,22720.0,32487.0,,,,
18440,22735.0,32464.0,,,,
18459,22739.0,32464.0,,,,
18452,22745.0,32452.0,,,,
18459,22742.0,32435.0,,,,
18459,22757.0,32411.0,,,,
18497,22751.0,32399.0,,,,
18499,22771.0,32370.0,,,,
18494,22765.0,32350.0,,,,
18494,22793.0,32338.0,,,,
18493,22785.0,32335.0,,,,
18492,22786.0,32344.0,,,,
18482,22762.0,32466.0,,,,
18482,22717.0,32531.0,,,,
18485,22693.0,32617.0,,,,
18486,22676.0,32701.0,,,,
18487,22636.0,32765.0,,,,
18487,22609.0,32677.0,,,,
18483,22582.0,32607.0,,,,
18458,22572.0,32559.0,,,,
18441,22550.0,32462.0,,,,
18441,22529.0,32444.0,,,,
18456,22520.0,32432.0,,,,
18450,22528.0,32423.0,,,,
18454,22520.0,32413.0,,,,
18454,22528.0,32426.0,,,,
18463,22524.0,32421.0,,,,
18485,22535.0,32445.0,,,,
18487,22533.0,32480.0,,,,
18487,22554.0,32522.0,,,,
18471,22569.0,32549.0,,,,
18479,22576.0,32578.0,,,,
18482,22583.0,32600.0,,,,
18482,22592.0,32636.0,,,,
18485,22608.0,32658.0,,,,
18483,22613.0,32668.0,,,,
18448,22614.0,32698.0,,,,
18448,22621.0,32698.0,,,,
18441,22621.0,32707.0,,,,
18445,22626.0,32723.0,,,,
18434,22623.0,32708.0,,,,
18434,22626.0,32720.0,,,,
18463,22629.0,32726.0,,,,
18456,22629.0,32731.0,,,,
18460,22622.0,32730.0,,,,
18460,22624.0,32738.0,,,,
18458,22624.0,32746.0,,,,
18441,22642.0,32755.0,,,,
18438,22638.0,32768.0,,,,
18438,22653.0,32751.0,,,,
18435,22656.0,32743.0,,,,
18435,22655.0,32722.0,,,,
18429,22657.0,32703.0,,,,
18429,22660.0,32692.0,,,,
18392,22668.0,32693.0,,,,
18413,22681.0,32665.0,,,,
18411,22690.0,32626.0,,,,
18411,22694.0,32605.0,,,,
18402,22703.0,32581.0,,,,
18436,22718.0,32563.0,,,,
18435,22721.0,32543.0,,,,
18435,22725.0,32546.0,,,,
18411,22741.0,32520.0,,,,
18424,22740.0,32507.0,,,,
18414,22737.0,32483.0,,,,
18414,22746.0,32459.0,,,,
18403,22765.0,32432.0,,,,
18413,22757.0,32425.0,,,,
18414,22769.0,32398.0,,,,
18414,22769.0,32383.0,,,,
18437,22773.0,32377.0,,,,
18412,22781.0,32361.0,,,,
18437,22791.0,32342.0,,,,
18437,22795.0,32331.0,,,,
18455,22803.0,32321.0,,,,
18449,22813.0,32310.0,,,,
18482,22826.0,32285.0,,,,
18482,22816.0,32270.0,,,,
18495,22824.0,32248.0,,,,
18469,22826.0,32240.0,,,,
18485,22838.0,32190.0,,,,
18485,22846.0,32194.0,,,,
18464,22844.0,32208.0,,,,
18467,22828.0,32245.0,,,,
18506,22819.0,32368.0,,,,
18506,22765.0,32446.0,,,,
18487,22736.0,32526.0,,,,
18480,22710.0,32624.0,,,,
18468,22673.0,32727.0,,,,
18468,22642.0,32741.0,,,,
18442,22618.0,32669.0,,,,
18448,22607.0,32607.0,,,,
18448,22587.0,32513.0,,,,
18448,22558.0,32483.0,,,,
18460,22564.0,32473.0,,,,
18459,22558.0,32462.0,,,,
18460,22552.0,32453.0,,,,
18460,22552.0,32472.0,,,,
18444,22565.0,32476.0,,,,
18434,22557.0,32508.0,,,,
18444,22567.0,32536.0,,,,
18444,22582.0,32565.0,,,,
18438,22598.0,32603.0,,,,
18464,22604.0,32623.0,,,,
18465,22614.0,32655.0,,,,
18465,22629.0,32687.0,,,,
18448,22631.0,32712.0,,,,
18451,22642.0,32725.0,,,,
18434,22652.0,32742.0,,,,
18434,22653.0,32766.0,,,,
18441,22659.0,32754.0,,,,
18457,22653.0,32764.0,,,,
18454,22658.0,32766.0,,,,
18454,22656.0,32761.0,,,,
18449,22658.0,32767.0,,,,
18431,22662.0,32750.0,,,,
18441,22658.0,32749.0,,,,
18441,22661.0,32744.0,,,,
18425,22663.0,32729.0,,,,
18410,22666.0,32735.0,,,,
18433,22677.0,32716.0,,,,
18433,22678.0,32689.0,,,,
18439,22688.0,32683.0,,,,
18397,22689.0,32664.0,,,,
18419,22694.0,32643.0,,,,
18419,22696.0,32630.0,,,,
18410,22713.0,32613.0,,,,
18409,22715.0,32596.0,,,,
18439,22715.0,32561.0,,,,
18439,22729.0,32544.0,,,,
18429,22737.0,32531.0,,,,
18428,22745.0,32506.0,,,,
18407,22744.0,32491.0,,,,
18407,22762.0,32463.0,,,,
18418,22761.0,32449.0,,,,
18414,22768.0,32428.0,,,,
18406,22775.0,32408.0,,,,
18406,22788.0,32379.0,,,,
18402,22789.0,32373.0,,,,
18416,22804.0,32352.0,,,,
18425,22799.0,32330.0,,,,
18425,22806.0,32304.0,,,,
18428,22822.0,32290.0,,,,
18439,22830.0,32279.0,,,,
18442,22825.0,32247.0,,,,
18442,22838.0,32228.0,,,,
18470,22833.0,32218.0,,,,
18488,22848.0,32201.0,,,,
18486,22838.0,32168.0,,,,
18486,22865.0,32162.0,,,,
18497,22857.0,32131.0,,,,
18497,22882.0,32121.0,,,,
18497,22888.0,32101.0,,,,
18497,22885.0,32119.0,,,,
18499,22868.0,32135.0,,,,
18485,22858.0,32165.0,,,,
18488,22850.0,32308.0,,,,
18488,22782.0,32375.0,,,,
18483,22764.0,32459.0,,,,
18452,22730.0,32543.0,,,,
18458,22713.0,32625.0,,,,
18458,22683.0,32698.0,,,,
18452,22668.0,32752.0,,,,
18462,22649.0,32724.0,,,,
18465,22633.0,32642.0,,,,
18465,22609.0,32616.0,,,,
18457,22611.0,32607.0,,,,
18460,22602.0,32593.0,,,,
18428,22596.0,32603.0,,,,
18428,22601.0,32625.0,,,,
18449,22604.0,32631.0,,,,
18446,22617.0,32649.0,,,,
18438,22626.0,32693.0,,,,
18438,22642.0,32715.0,,,,
18457,22661.0,32755.0,,,,
18425,22670.0,32742.0,,,,
18444,22683.0,32708.0,,,,
18444,22688.0,32704.0,,,,
18451,22698.0,32675.0,,,,
18447,22713.0,32667.0,,,,
18436,22711.0,32640.0,,,,
18436,22708.0,32632.0,,,,
18446,22713.0,32637.0,,,,
18438,22706.0,32646.0,,,,
18444,22695.0,32650.0,,,,
18444,22709.0,32635.0,,,,
18424,22704.0,32639.0,,,,
18420,22711.0,32643.0,,,,
18428,22698.0,32630.0,,,,
18428,22702.0,32628.0,,,,
18414,22702.0,32620.0,,,,
18436,22716.0,32620.0,,,,
18436,22720.0,32581.0,,,,
18436,22718.0,32585.0,,,,
18398,22733.0,32573.0,,,,
18402,22749.0,32546.0,,,,
18406,22737.0,32538.0,,,,
18406,22739.0,32508.0,,,,
18395,22756.0,32491.0,,,,
18407,22760.0,32490.0,,,,
